Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
3650,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86505,PT. 18782,"RM 650,000.00","RM 608,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3651,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86506,PT. 18783,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3652,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86507,PT. 18784,"RM 650,000.00","RM 608,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3653,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86508,PT. 18785,"RM 650,000.00","RM 608,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3654,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86509,PT. 18786,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3655,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86510,PT. 18787,"RM 650,000.00","RM 608,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3656,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86511,PT. 18788,"RM 650,000.00","RM 578,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
3657,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86522,PT. 18789,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3658,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86523,PT. 18790,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3659,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86524,PT. 18791,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
