Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
1929,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),7134(PT 4535),7134(PT 4535),"RM 237,972.00","RM 237,972.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1930,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6887 (PT4178),6887 (PT4178),"RM 348,000.00","RM 348,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1931,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6888 (PT 4179),6888 (PT 4179),"RM 328,000.00","RM 328,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1932,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6889 (PT 4180),6889 (PT 4180),"RM 340,000.00","RM 340,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1933,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6890 (PT 4181),6890 (PT 4181),"RM 345,000.00","RM 345,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1934,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),4471,4471,"RM 134,336.00","RM 134,336.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1935,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),4472,4472,"RM 120,000.00","RM 120,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1936,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6894 (PT 4185),6894 (PT 4185),"RM 467,128.00","RM 467,128.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1937,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6895 (PT 4186),6895 (PT 4186),"RM 244,888.00","RM 244,888.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1938,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6885 (PT 4176),6885 (PT 4176),"RM 320,000.00","RM 320,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1939,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),4473,4473,"RM 125,000.00","RM 125,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
1940,6259-2 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-2/2328/2006(10),6886 (PT 4177),6886 (PT 4177),"RM 306,756.00","RM 306,756.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
