Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
33,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14417),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
34,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14418),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
35,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14419),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
36,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14422),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
37,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14424),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
38,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14425),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
39,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14428),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
40,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14431),"RM 366,000.00","RM 366,000.00",Telah Dijual,Tidak,2025-12-15,2025-12-15 15:54:16
41,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14449),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
42,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14463),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
43,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14466),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
44,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14469),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
45,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14470),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
46,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14471),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
47,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14473),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
48,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14475),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
49,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14476),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
50,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14511),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
51,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14513),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
52,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14514),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
53,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14515),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
54,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14521),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
55,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14522),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
56,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14523),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
57,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14527),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
58,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14528),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
59,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14529),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
60,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14530),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
