Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
44,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 52,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
45,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 53,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
46,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 54,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
47,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 55,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
48,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 56,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
49,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 57,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
50,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 58,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
51,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 59,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
52,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 242 & GM 10657,LOT 685 & LOT 687 / PLOT 60,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
53,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),"GM 242, GM 10657 & GM 109","LOT 685, LOT 687 & LOT 686 / PLOT 61","RM 354,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
54,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 62,"RM 354,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
55,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 63,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
56,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 64,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
57,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 65,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
58,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 66,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
59,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 67,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
60,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 68,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
61,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 69,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
62,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 70,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
63,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 71,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
64,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 72,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
65,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 73,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
66,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 74,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
67,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 75,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
68,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 76,"RM 261,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
69,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 77,"RM 310,000.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
70,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 78,"RM 291,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
71,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 79,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
72,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 80,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
73,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 81,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
74,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 82,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
75,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 83,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
76,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 84,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
